visitor_id,age_group,zone_visited,discovery_source,satisfaction_rating,would_recommend,comment,sentiment,visit_date
2efd72c9-b7e7-47d5-a4d7-e8070132668b,26-35,Tech Innovations,Newspaper,5,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-16
c12e20bb-9d2a-404b-a3fa-176db28344fd,18-25,Kids Zone,College/Work,3,0,"Average experience, could be better.",Neutral,2025-12-05
c7d36562-e48e-46e1-a671-4ae6859a7902,Under 18,Modern Art,College/Work,4,1,"Great experience overall, well organized.",Positive,2025-12-13
1ecd9240-9750-4030-9e46-de4b94233b63,50+,Food & Culture,College/Work,3,0,"Average experience, could be better.",Neutral,2025-12-19
0e624897-1cf8-4896-b041-2365b1e474ee,26-35,Heritage Crafts,College/Work,5,1,"Great experience overall, well organized.",Positive,2025-12-19
3f9c09a4-d96d-488e-ad59-bf577dee29f7,26-35,Kids Zone,Social Media,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-03
0687fad3-84e3-40e9-9098-bb08e9f363fe,26-35,Kids Zone,Friends/Family,5,0,"Great experience overall, well organized.",Positive,2025-12-12
446fcec9-032b-456c-9551-5894f8cff7cf,Under 18,Photography,College/Work,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-06
3c8db5e0-0a57-4ce5-8b9d-460fa56b1255,50+,Tech Innovations,Social Media,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-09
e00dc189-7f26-4562-a174-ee103f4b07e6,Under 18,Modern Art,Social Media,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-07
29458caf-dd7c-41f0-a8da-8b2585fd342a,50+,Kids Zone,Newspaper,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-02
a3a16401-9eed-4784-ae01-6e109a8af631,Under 18,Modern Art,Social Media,5,1,Friendly staff and clean premises.,Positive,2025-12-19
c1987362-6c46-4437-9f3f-403dbb434564,18-25,Tech Innovations,Social Media,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-21
e03439a2-2c7c-4046-9945-554d48d66372,26-35,Heritage Crafts,Online Ads,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-11
aa5057df-4b44-4532-b4fa-0adc6441ac8d,36-50,Photography,Friends/Family,3,1,"It was okay, nothing special.",Neutral,2025-12-11
20d11164-9c22-4247-b79d-820aaef1ce63,36-50,Modern Art,College/Work,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-20
b688d027-ebb3-48ce-81e9-e42cbd5ea84d,50+,Tech Innovations,Friends/Family,5,0,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-01
752d6203-717d-4fae-bacf-1a9fcb40517e,50+,Heritage Crafts,Newspaper,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-14
8d5489d3-c83e-4888-9529-7450bddc310c,26-35,Kids Zone,Social Media,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-07
55fe062b-85a4-4b66-b329-050fa4ee242e,Under 18,Modern Art,Friends/Family,3,1,"Some zones were good, others not so much.",Neutral,2025-12-12
00285129-fbba-4a56-a22e-1e1a9c44bad9,50+,Kids Zone,College/Work,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-20
8a8e61f6-6140-4038-ac57-7bd91ae8314b,18-25,Kids Zone,College/Work,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-16
ba5d574f-5daf-4dff-958c-74e622c5598b,26-35,Heritage Crafts,Newspaper,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-15
db4b1f6a-bf81-4e53-86b0-c31dc1d02ddf,26-35,Kids Zone,Friends/Family,5,0,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-05
98d2cb4f-e4a6-4d82-b48d-5d3d6d6ef46d,50+,Tech Innovations,Friends/Family,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-12
704a9f38-3aa3-4bb1-9b55-0360ec3d5355,18-25,Modern Art,Friends/Family,4,0,"Tech zone was impressive, learned a lot.",Positive,2025-12-01
dde9fa4c-9940-4023-9998-a2e6ea91757e,Under 18,Kids Zone,Social Media,4,1,"Great experience overall, well organized.",Positive,2025-12-18
fb11134d-ae5e-4b13-84e6-16936e8e7007,50+,Modern Art,Friends/Family,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-06
787b754d-42ac-4c26-a6e7-092cb626d1d0,50+,Photography,Social Media,5,1,"Great experience overall, well organized.",Positive,2025-12-08
09eb115a-d88e-4cb3-a349-c6801dd314dd,18-25,Food & Culture,Newspaper,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-13
c52ca15f-58b4-4f8f-b064-1f0b97b2b98b,26-35,Food & Culture,College/Work,4,1,"Great experience overall, well organized.",Positive,2025-12-01
c33beac6-d3f0-437a-9cc3-051c5492083a,36-50,Heritage Crafts,Newspaper,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-08
d701c13e-5016-407d-b0ff-e4d62e5f40c2,36-50,Kids Zone,Online Ads,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-21
bccceaca-9281-4c1a-b8c7-2b27627364f7,26-35,Modern Art,Social Media,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-08
50538978-1c7d-4f01-b0c7-4b45c73669f2,18-25,Modern Art,Social Media,3,1,"Average experience, could be better.",Neutral,2025-12-09
6518893a-cf1e-47ae-83b6-3d7bd1f0c35b,18-25,Tech Innovations,Online Ads,3,1,"Average experience, could be better.",Neutral,2025-12-16
050dde1b-7f56-4a53-adee-e698a352e317,26-35,Tech Innovations,Social Media,5,1,"Great experience overall, well organized.",Positive,2025-12-16
79c5eac3-4ef6-4016-8aee-d7134ad87259,26-35,Modern Art,Newspaper,4,1,"Great experience overall, well organized.",Positive,2025-12-15
46e1415f-f1a5-46b2-bfe9-76bb8c6ba53d,Under 18,Modern Art,College/Work,5,1,Friendly staff and clean premises.,Positive,2025-12-12
326f6fc9-a524-4e2b-992c-945ea9152d63,18-25,Heritage Crafts,Friends/Family,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-10
db6d40c5-e7c9-4a05-b8d4-a917f6b6c85c,Under 18,Photography,Social Media,4,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-05
17e463ef-c9d2-4dc0-aeb4-dba8d95f261d,50+,Tech Innovations,College/Work,3,1,"It was okay, nothing special.",Neutral,2025-12-06
e550f20f-59d4-422d-b7eb-c88a49f678c8,36-50,Food & Culture,Social Media,2,1,Lighting in some zones was too dim.,Negative,2025-12-13
fb3c1d2a-1712-48e7-bda4-70c4a56d819a,50+,Tech Innovations,Social Media,2,1,Photography section felt empty and poorly curated.,Negative,2025-12-01
7fe94bcc-5847-492f-b20a-1a5b0a7dc5b7,50+,Heritage Crafts,Friends/Family,4,1,"Great experience overall, well organized.",Positive,2025-12-04
030241bd-6963-4412-82f7-4d99c68b75d9,Under 18,Photography,Online Ads,3,1,"It was okay, nothing special.",Neutral,2025-12-04
bef9088e-eed3-4a6b-a2c2-db9b1076173a,18-25,Heritage Crafts,Friends/Family,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-08
8c6cd18d-af8d-49cd-9d5a-ea101baa7974,18-25,Photography,Newspaper,5,1,Friendly staff and clean premises.,Positive,2025-12-04
974c9a0a-5ab7-4dac-bbd3-13b23bee1d69,36-50,Kids Zone,Online Ads,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-07
874899a5-e54a-46cc-bb07-0f51df2750a7,Under 18,Modern Art,Social Media,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-09
61402403-a010-4458-a88c-95716d1891cf,Under 18,Tech Innovations,Social Media,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-18
114b5de5-784d-41d8-bb5a-a50562af939d,Under 18,Tech Innovations,Social Media,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-15
6f5d8c76-31bd-43f6-abfb-984c1bae1a24,50+,Kids Zone,Social Media,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-09
749751ab-fbcc-43d5-b4ce-0165e92a9fba,26-35,Food & Culture,Friends/Family,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-05
30a840fb-5491-403e-98e2-f13abce907ee,36-50,Food & Culture,College/Work,3,0,"Average experience, could be better.",Neutral,2025-12-21
bc7cc90c-c0d6-4c94-8c44-9d74a6200105,50+,Heritage Crafts,Friends/Family,5,0,"Great experience overall, well organized.",Positive,2025-12-20
c96373c6-d9e4-4dee-819b-7a303a7d49e0,18-25,Photography,College/Work,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-03
053af834-3f86-4ba6-9b78-e3b9afa5f001,Under 18,Kids Zone,Friends/Family,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-21
882598fe-18e1-46ca-91e2-159e7970bb0f,26-35,Food & Culture,Friends/Family,5,1,Friendly staff and clean premises.,Positive,2025-12-16
3e2ae59a-2481-4b05-b458-ae7e6a8d183b,36-50,Photography,Friends/Family,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-13
05025428-571b-4344-b08a-d7bcfb4458ed,36-50,Modern Art,Friends/Family,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-17
f42da753-4778-4b27-a4f0-e6912721e96c,26-35,Tech Innovations,Social Media,5,1,Friendly staff and clean premises.,Positive,2025-12-08
b39321cc-ff49-4555-b23c-97e4b1a59c24,26-35,Kids Zone,Online Ads,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-12
d64cbc07-e0d5-4ef0-93be-ef86cf4280cf,36-50,Kids Zone,Friends/Family,3,0,"Some zones were good, others not so much.",Neutral,2025-12-03
231c4a36-e6b0-4180-838b-6dfeb58cd7d4,50+,Kids Zone,Social Media,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-12
0c784b02-c9cc-4f79-8d66-2f15fe1e7f1e,18-25,Modern Art,Social Media,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-06
22063ed9-fc03-4491-b589-1d1e099b62fc,Under 18,Photography,Social Media,3,1,"Some zones were good, others not so much.",Neutral,2025-12-14
33bf6d2c-1293-4b83-8f8c-fdad33fb417b,18-25,Heritage Crafts,College/Work,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-12
96df9f74-2563-41e7-af13-4949d9415434,50+,Tech Innovations,Friends/Family,3,1,"Some zones were good, others not so much.",Neutral,2025-12-03
04c1eafb-40f2-4c27-9709-708ae482012d,26-35,Tech Innovations,Online Ads,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-15
c477a681-6321-4c21-9d58-f9a0ca0179a6,18-25,Photography,College/Work,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-05
b24b1df8-6f00-42a7-95b9-e7c1c6415ec1,50+,Tech Innovations,Newspaper,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-17
0280c4b0-ebb4-476a-97e1-92a00910773a,26-35,Tech Innovations,Social Media,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-19
1c460dd2-889c-41bd-bfce-f2a60979470d,50+,Tech Innovations,Social Media,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-09
06db466b-0903-48cb-9c30-5c32ad2985b6,18-25,Tech Innovations,Social Media,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-17
d2d8ca28-6a72-4d16-98f0-dd9aacfcd5d2,Under 18,Photography,Social Media,3,1,"Average experience, could be better.",Neutral,2025-12-10
d06f6256-8b51-41ec-a004-4c3816391a61,Under 18,Kids Zone,College/Work,3,1,"Average experience, could be better.",Neutral,2025-12-02
99f16b10-3c8d-408e-9da4-783d6cbb2d51,36-50,Photography,Friends/Family,3,1,"Average experience, could be better.",Neutral,2025-12-09
01cb1681-1e5b-492b-b534-5fc567b018e1,36-50,Tech Innovations,College/Work,4,1,"Great experience overall, well organized.",Positive,2025-12-20
199c8073-75e1-4d24-a3ea-4a6a5bc840cd,50+,Modern Art,Friends/Family,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-11
7d6c8a07-9e62-47a6-94cc-b50279b6e15f,36-50,Heritage Crafts,Friends/Family,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-16
ba370661-f8c5-47d8-8afc-c0530583afef,Under 18,Photography,Friends/Family,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-15
99839136-a15b-40d4-bfad-fb98c6f22034,36-50,Photography,Online Ads,3,1,"Average experience, could be better.",Neutral,2025-12-03
89255168-f217-480a-b2a4-a33246229a0c,36-50,Food & Culture,Social Media,3,1,"Average experience, could be better.",Neutral,2025-12-01
050eb1a2-baef-4dd7-9354-9dd1b84ec8f0,18-25,Photography,Friends/Family,4,1,"Great experience overall, well organized.",Positive,2025-12-10
c759cf8d-c19a-4c2c-801b-922a923c4c49,36-50,Kids Zone,College/Work,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-08
f8574741-62f5-4e7b-8d89-ce6882e91ef7,Under 18,Heritage Crafts,Social Media,4,1,Friendly staff and clean premises.,Positive,2025-12-07
3bbca006-92d3-44c6-8a25-af320b6a7af0,Under 18,Kids Zone,College/Work,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-11
0f7889bf-52d0-4072-a258-c0628a7ba614,50+,Food & Culture,Newspaper,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-19
7ea07a1d-1078-41a4-aa40-715d42f25813,Under 18,Modern Art,College/Work,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-11
01151029-a1cf-4d10-a433-b50c20e7df8b,Under 18,Modern Art,Social Media,4,1,Friendly staff and clean premises.,Positive,2025-12-17
9f06120b-94d9-43b8-9799-f2ef6b33659d,26-35,Tech Innovations,Friends/Family,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-10
b1127c7d-41fd-4773-9bc7-aecfb03eaa18,50+,Kids Zone,College/Work,3,1,"Average experience, could be better.",Neutral,2025-12-10
ff635c6f-738e-46f2-9937-197088b5601d,36-50,Tech Innovations,College/Work,4,0,"Great experience overall, well organized.",Positive,2025-12-09
235aaf94-6490-4729-b82f-84bc6e3ed919,18-25,Tech Innovations,Social Media,5,1,"Great experience overall, well organized.",Positive,2025-12-12
74a993cd-00ac-487b-964e-1b7e31e42579,36-50,Food & Culture,College/Work,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-11
43379ed1-d7f0-4c69-9c0d-d286fec83280,50+,Modern Art,Newspaper,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-01
79be396f-d5cc-4425-85b3-12a4f4c5ee7c,36-50,Kids Zone,Online Ads,3,0,"It was okay, nothing special.",Neutral,2025-12-02
12d14478-0664-4590-9a66-485aa254840b,36-50,Tech Innovations,Social Media,5,1,"Great experience overall, well organized.",Positive,2025-12-19
314332c0-fb56-4035-ac13-adf55a49b78a,36-50,Kids Zone,Online Ads,2,1,Long queues at food stalls.,Negative,2025-12-07
e4f89e40-fcd7-40dd-a797-7fd013189165,36-50,Heritage Crafts,College/Work,3,1,"It was okay, nothing special.",Neutral,2025-12-05
83cbdf4e-739e-432e-adfa-4e8aff680312,36-50,Heritage Crafts,Social Media,3,0,"Some zones were good, others not so much.",Neutral,2025-12-18
ce700c5c-2029-4ef9-ad96-1359a6957c0b,36-50,Photography,Social Media,5,1,"Great experience overall, well organized.",Positive,2025-12-10
ea74271e-cdb0-4c6c-95af-44c83c969a4e,18-25,Modern Art,Social Media,4,0,Friendly staff and clean premises.,Positive,2025-12-07
33f5a249-08e5-41a7-bb32-998127762d87,36-50,Kids Zone,Social Media,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-02
be3022ff-da36-427d-8829-9843886d5166,26-35,Food & Culture,College/Work,3,1,"It was okay, nothing special.",Neutral,2025-12-14
919ab3be-c90b-4610-9404-413ad9d577df,18-25,Modern Art,Social Media,4,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-10
e380b444-5fb0-4799-874f-363c0a692251,26-35,Modern Art,College/Work,4,1,Friendly staff and clean premises.,Positive,2025-12-10
102f20a6-adf8-413f-8ded-5b67bbd04752,50+,Tech Innovations,College/Work,3,1,"Average experience, could be better.",Neutral,2025-12-08
e3f0de2e-49b7-4fa9-9d23-0da7b63d76d7,26-35,Food & Culture,Friends/Family,3,1,"It was okay, nothing special.",Neutral,2025-12-08
e7074dbf-f681-4c86-994a-dba6bcd33e0e,Under 18,Photography,Social Media,3,1,"Some zones were good, others not so much.",Neutral,2025-12-06
01466046-6433-4a22-9a41-b50f74cc5f03,36-50,Food & Culture,Social Media,4,0,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-04
37b1d979-5bff-416e-8429-c64906dc72fa,50+,Photography,Friends/Family,4,1,"Great experience overall, well organized.",Positive,2025-12-12
66d171f7-152f-4b32-8490-ee4ab47ec198,Under 18,Heritage Crafts,Social Media,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-10
c449c57a-68b7-47d8-af1e-1b04df74a7d9,50+,Kids Zone,College/Work,4,1,Friendly staff and clean premises.,Positive,2025-12-16
6cae3e5a-0514-4a1e-8847-a576fa44d105,50+,Tech Innovations,Online Ads,2,1,"Too crowded on weekends, hard to move around.",Negative,2025-12-20
e3ae22bc-1d48-43a7-9b93-2163858a4064,26-35,Heritage Crafts,Social Media,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-10
2c4d6652-294a-474b-aa32-eaceeba69c7b,26-35,Heritage Crafts,Friends/Family,3,1,"It was okay, nothing special.",Neutral,2025-12-11
a77bcc3f-1c0d-451c-8bad-54e045cdc010,18-25,Photography,Social Media,4,0,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-03
2d9882ef-6360-40a4-ad05-a234e3ef3f85,36-50,Photography,Social Media,4,1,Friendly staff and clean premises.,Positive,2025-12-06
79b49117-1e4d-4c71-a9a6-f424d29bd94d,36-50,Kids Zone,Social Media,3,1,"Average experience, could be better.",Neutral,2025-12-19
e2a086d3-c745-4e64-84a6-14047fc5b50f,18-25,Heritage Crafts,Friends/Family,3,0,"Average experience, could be better.",Neutral,2025-12-03
58a0766c-e533-4ba3-91b8-f866b690220d,18-25,Tech Innovations,Friends/Family,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-03
e96f211a-f940-4ec9-b89f-ff0203036af6,36-50,Tech Innovations,Social Media,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-04
fd3e7fa3-4110-4848-bbcd-cd407a150cc1,18-25,Modern Art,Friends/Family,3,1,"It was okay, nothing special.",Neutral,2025-12-04
3179f3e9-f4d9-443a-a2e5-39e815a3d2da,18-25,Tech Innovations,Social Media,1,1,Long queues at food stalls.,Negative,2025-12-17
2558ed75-be40-4ad1-8faa-1c9e5350659b,18-25,Tech Innovations,Social Media,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-05
8fc0a172-d0f0-4d3d-9d7a-e81d3e08392f,50+,Modern Art,Friends/Family,5,0,"Tech zone was impressive, learned a lot.",Positive,2025-12-01
23c14d24-9856-4742-ba19-f55cbcb592d7,36-50,Heritage Crafts,College/Work,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-07
86a386d7-0f2a-42be-847d-4393cbc57567,18-25,Photography,Social Media,3,1,"Some zones were good, others not so much.",Neutral,2025-12-09
f28f39a3-caf4-401c-b196-e4dc54f941b8,36-50,Heritage Crafts,Newspaper,3,1,"Average experience, could be better.",Neutral,2025-12-19
ad7a710e-a4f8-439d-8bcd-4828af911be3,50+,Heritage Crafts,Social Media,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-17
fa09ae75-b4ea-45ff-95df-2b4f2be16cbb,18-25,Photography,Social Media,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-04
8e3bce63-e0bb-4fb6-965b-b225651ec24c,50+,Heritage Crafts,College/Work,3,1,"It was okay, nothing special.",Neutral,2025-12-10
71738d1b-7b25-4751-96e0-b8681b2d6277,36-50,Tech Innovations,Friends/Family,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-11
9765fd1c-3f22-4dc9-8beb-5cb3025046dc,Under 18,Food & Culture,Social Media,3,1,"Average experience, could be better.",Neutral,2025-12-17
a4252dae-e5d8-4923-b187-eb0957f894ab,18-25,Photography,College/Work,4,1,"Great experience overall, well organized.",Positive,2025-12-07
849def60-0c78-4b4c-9b08-ae0e1623bb66,26-35,Modern Art,College/Work,3,1,"It was okay, nothing special.",Neutral,2025-12-01
d9041e99-d5f6-47a7-b07c-dfd22bab99a5,36-50,Food & Culture,Friends/Family,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-03
160c85bc-c717-4a5e-926a-da4178aa46cc,Under 18,Kids Zone,Social Media,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-12
f841adb6-f9d8-4fb1-9e80-3374a2d5a57d,26-35,Food & Culture,Friends/Family,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-16
235a1f12-2331-4b66-9431-91e21ded523f,36-50,Photography,Social Media,4,0,"Tech zone was impressive, learned a lot.",Positive,2025-12-10
a3b46afb-88a7-4884-b1a3-1a887ca48a13,36-50,Heritage Crafts,College/Work,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-19
c4d275fb-108f-4aeb-b956-ed9f6dc67f58,36-50,Modern Art,College/Work,2,1,Long queues at food stalls.,Negative,2025-12-17
43febd89-0e6c-48f8-86de-4baab92608fc,50+,Tech Innovations,Friends/Family,5,0,"Tech zone was impressive, learned a lot.",Positive,2025-12-04
d9985149-49a8-4381-8ca4-b1926952934a,18-25,Heritage Crafts,Social Media,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-18
6dcea449-4fc3-4544-8eaa-616c93c0c6fe,50+,Modern Art,Online Ads,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-02
015be22d-a9c7-46fd-b869-e0a79faaa7a5,36-50,Food & Culture,College/Work,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-11
b1c9bba1-4bc2-4c49-9258-90b31883ac0a,Under 18,Food & Culture,Social Media,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-11
90dcb1d1-877d-4a06-b587-75b7f23bc21c,36-50,Photography,College/Work,5,1,Friendly staff and clean premises.,Positive,2025-12-16
9277f017-12a7-4aaf-983f-0214b7482cdf,Under 18,Kids Zone,College/Work,3,1,"It was okay, nothing special.",Neutral,2025-12-14
7615990c-115c-4098-828a-f248854aa405,36-50,Kids Zone,Social Media,3,1,"Average experience, could be better.",Neutral,2025-12-03
a9b6cf59-b1fa-4626-8293-a6a71427ed1d,36-50,Tech Innovations,Newspaper,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-03
efe6c384-30d8-4d26-b62c-059c473bc765,36-50,Tech Innovations,Friends/Family,5,1,"Great experience overall, well organized.",Positive,2025-12-08
35654fdb-5198-4cc3-a994-7c0ce4fe0db2,Under 18,Heritage Crafts,Friends/Family,5,0,"Great experience overall, well organized.",Positive,2025-12-13
da29b531-75b2-4d75-84de-1b4829a6f1bc,18-25,Tech Innovations,Friends/Family,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-20
d8d622f8-4262-4f33-b10e-f6b56113d7e5,36-50,Food & Culture,Social Media,4,0,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-20
58a9ca99-a344-4e9e-b87d-6f7ef38419dd,36-50,Modern Art,Friends/Family,3,1,"It was okay, nothing special.",Neutral,2025-12-06
a45ecb4c-b0c7-4c46-a51b-19ee0f016640,36-50,Heritage Crafts,Friends/Family,4,1,"Great experience overall, well organized.",Positive,2025-12-12
f41381e4-12c5-4801-8bb0-77ed6decfe63,50+,Photography,College/Work,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-13
d5302b50-f311-4049-8959-87cb06074f91,36-50,Modern Art,Social Media,2,1,"Signage was confusing, hard to find zones.",Negative,2025-12-15
b1e1460d-9df4-4f61-b244-052575a65064,26-35,Tech Innovations,Social Media,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-13
20aa0537-751a-4445-9064-410850996d31,Under 18,Kids Zone,Online Ads,2,1,Lighting in some zones was too dim.,Negative,2025-12-12
da983f63-33f4-4505-92e8-1ef25b194954,Under 18,Photography,College/Work,4,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-04
73f2fc40-1713-4188-960d-6ece7c3647df,36-50,Kids Zone,Social Media,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-05
cfd69747-0d6b-4bb2-a50e-c3de15760f27,36-50,Photography,Social Media,3,1,"Some zones were good, others not so much.",Neutral,2025-12-05
b3425163-bb07-46ec-89e7-a0631fb2014a,18-25,Heritage Crafts,Social Media,4,0,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-17
2e5d4434-0672-4e9f-ada2-ef91def9f9cb,18-25,Heritage Crafts,College/Work,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-09
017e3a71-d793-4571-aefb-1e8388adab84,26-35,Photography,College/Work,4,1,"Great experience overall, well organized.",Positive,2025-12-18
11c4a231-f5c2-40f2-9470-ae28b409fb86,Under 18,Food & Culture,College/Work,3,1,"Some zones were good, others not so much.",Neutral,2025-12-13
85c6c313-ab2c-49a4-b942-4e51901d9818,26-35,Food & Culture,Newspaper,3,1,"Some zones were good, others not so much.",Neutral,2025-12-06
6e902674-ed27-4789-b9e8-25a17f4c54ef,Under 18,Kids Zone,College/Work,2,1,Long queues at food stalls.,Negative,2025-12-05
9f431e81-646e-46a1-bc05-35cbd051b991,Under 18,Modern Art,Social Media,5,1,Friendly staff and clean premises.,Positive,2025-12-06
d6897584-96b5-4517-a675-fd9988ea5be2,Under 18,Photography,Friends/Family,3,0,"Average experience, could be better.",Neutral,2025-12-12
1db2608c-5c2b-4bc1-b539-419d93f208b3,26-35,Photography,Social Media,5,0,"Great experience overall, well organized.",Positive,2025-12-07
bc40c3c3-4896-4e27-95a4-4bb1b98d7083,36-50,Kids Zone,Friends/Family,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-12
015c7f4d-a153-44c5-ab8e-798aabbe9c92,36-50,Food & Culture,College/Work,3,1,"Average experience, could be better.",Neutral,2025-12-04
726c8731-7fe9-4123-a6f7-166b21246f62,36-50,Modern Art,Friends/Family,4,1,Friendly staff and clean premises.,Positive,2025-12-06
321a453a-b63f-4e51-b10d-d3bcaf51477b,18-25,Tech Innovations,Social Media,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-18
9b4b76ff-a124-4598-8297-be53defca6af,Under 18,Photography,Social Media,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-13
e3c25f50-3f7f-4baa-8fc3-c1fc708c6089,Under 18,Kids Zone,Social Media,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-02
4e85177e-8e6c-4f2b-8f42-1059cbddd397,50+,Kids Zone,Social Media,3,1,"Some zones were good, others not so much.",Neutral,2025-12-12
ccb41eb0-3cf2-4b90-b215-c27086a687f1,Under 18,Tech Innovations,College/Work,5,1,"Great experience overall, well organized.",Positive,2025-12-20
f0bd40ee-de6d-4075-acf6-a73ecf2167e9,Under 18,Photography,Online Ads,3,1,"Average experience, could be better.",Neutral,2025-12-06
ed63927f-eca4-4d8b-9a3a-75c0bb33a1cc,Under 18,Photography,College/Work,2,1,Lighting in some zones was too dim.,Negative,2025-12-11
cdef031e-6b2b-4bc7-b29f-44b86ac302c3,36-50,Food & Culture,College/Work,3,1,"Average experience, could be better.",Neutral,2025-12-06
